,0
88,https://fr.linkedin.com/in/stéphanieprinetmorou/zh-cn
89,https://ca.linkedin.com/in/patricia-messenger-a3206b1a
90,https://www.linkedin.com/in/unite-metis-46a52368
91,https://ca.linkedin.com/in/sherry-smadella-67873410
92,https://www.linkedin.com/in/carol-young-10b86053
93,https://ca.linkedin.com/in/lawrence-gervais-88190923
94,https://uk.linkedin.com/in/christopher-white-6645828
95,https://www.linkedin.com/in/dennis-sinclair-b864a387
96,https://www.linkedin.com/in/eduardovides
97,https://www.linkedin.com/in/galenballew
98,https://ca.linkedin.com/in/sharon-parenteau-3968a561
99,https://tw.linkedin.com/in/sara-sebti-9a814719/zh-tw
100,https://www.linkedin.com/in/andrea-sorcinelli-phd
101,https://ca.linkedin.com/in/irena-collins-b284a461
102,https://ca.linkedin.com/in/adam-kerr-163a1251
103,https://www.linkedin.com/in/suraj-ravi-61526643
104,https://ca.linkedin.com/in/jennifer-b-lord-29383945
105,https://www.linkedin.com/in/paulburkard
106,https://ca.linkedin.com/in/kyle-bateson-8164281a
107,https://www.linkedin.com/in/nadine-gagne-48664972
108,https://www.linkedin.com/in/sethhweidman
109,https://www.linkedin.com/in/vinny-senguttuvan-95755a141
110,https://www.linkedin.com/in/marybethredmond
111,https://ca.linkedin.com/in/brenda-green-3a60b139
112,https://www.linkedin.com/in/rebecca-crook-b761b265
113,https://ca.linkedin.com/in/maeengan-linklater-83a2bb13
114,https://www.linkedin.com/in/andrewdbs/sv
115,https://www.linkedin.com/in/emily-geller
116,https://www.linkedin.com/in/leengo
117,https://ca.linkedin.com/in/brodie-douglas-384b2680
118,https://www.linkedin.com/in/laurieskelly
119,https://www.linkedin.com/in/tarekbarnes
120,https://ca.linkedin.com/in/tommy-laplante-8862a6102
121,https://ca.linkedin.com/in/kirk-poitras-63b23639
122,https://www.linkedin.com/in/alexanderappelbe/
123,https://sn.linkedin.com/in/st%2525C3%2525A9phanie-prinet-morou-63b0b76/de
124,https://ca.linkedin.com/in/kathy-hodgson-smith-79508287
125,https://www.linkedin.com/in/lanny-der-a01487ba
126,https://www.linkedin.com/in/johnson-leon-t
127,https://ca.linkedin.com/in/hillary-thatcher-55112b10
128,https://rh.linkedin.com/in/valentine-charles-9820a116/de
129,https://ca.linkedin.com/in/vern-bachiu-0840943b
130,https://www.linkedin.com/in/metisadvocacy
131,https://www.linkedin.com/in/sophsea
132,https://www.linkedin.com/in/gracegardner
133,https://ca.linkedin.com/in/juliewriston
134,https://www.linkedin.com/in/davidrluther
135,https://www.linkedin.com/in/michael-day-74487a24
136,https://ca.linkedin.com/in/sharon-morin-4306291b
137,https://www.linkedin.com/in/darlene-washington-8687bb9?trk=prof-samename-picture
138,https://www.linkedin.com/in/jbalaban/fr
139,https://www.linkedin.com/in/mrdrfenner
140,https://www.linkedin.com/in/kylemrichey
141,https://www.linkedin.com/in/erikmclaughlin
142,https://ca.linkedin.com/in/bruce-l-h-leslie-a8020638
143,https://ca.linkedin.com/in/caroline-recollet-b32b4437
144,https://www.linkedin.com/in/jeselroo
145,https://www.linkedin.com/in/saulyeaton
146,https://cn.linkedin.com/in/angshu-chakraverty-pmp®-a704b34
147,https://ca.linkedin.com/in/tarr-cp-ju-521704b3
148,https://www.linkedin.com/in/jane-durand-marketing-director
149,https://www.linkedin.com/in/carlie-badder
150,https://www.linkedin.com/in/jonathon-bowyer
151,https://www.linkedin.com/in/emily-bear-3ab031134
152,https://ca.linkedin.com/in/nicole-callihoo-mpa-a1156549
153,https://www.linkedin.com/in/justineboucher
154,https://www.linkedin.com/in/piyush-sharma-7a9a0b1
155,https://ca.linkedin.com/in/debbie-houle-53a299b
156,https://www.linkedin.com/in/danielmhui
157,https://ca.linkedin.com/in/scott-france-a0842085
158,https://ca.linkedin.com/in/edgarlefebvre
159,https://www.linkedin.com/in/xiang-long-1b22485
160,https://ca.linkedin.com/in/heather-shuman-4bb12b10
161,https://www.linkedin.com/in/fernando-hidalgo
162,https://www.linkedin.com/in/christopherhdavis
163,https://www.linkedin.com/in/marybethredmond/de
164,https://ca.linkedin.com/in/kelsey-bradburn-a23a5b65
165,https://ca.linkedin.com/in/maureen-johns-b3440b61
166,https://ca.linkedin.com/in/cory-kolt-0846244b
167,https://ca.linkedin.com/in/andrea-paquette-55042a129
168,https://www.linkedin.com/in/vladimir-lazovskiy
169,https://ca.linkedin.com/in/ron-crowe-21451b86
170,https://www.linkedin.com/in/davidlrichey/de
171,https://www.linkedin.com/in/jennifer-sammons-63544b6b
172,https://www.linkedin.com/in/cjenniferwong
173,https://www.linkedin.com/in/kmussar/de
174,https://ca.linkedin.com/in/brenda-blyan-27939938
175,https://www.linkedin.com/in/leahnicolai
176,https://ie.linkedin.com/in/david-korowicz-29377a7
177,https://uk.linkedin.com/in/matt-horton-4439124
178,https://uk.linkedin.com/in/pauljclark64
179,https://www.linkedin.com/in/dziganto
180,https://www.linkedin.com/in/konglq
181,https://www.linkedin.com/in/lori-zamora-6a254211
182,https://ca.linkedin.com/in/frédéric-bednarz-83672059
183,https://www.linkedin.com/in/brian-newborn
184,https://ca.linkedin.com/in/jane-brennan-75613911
185,https://ca.linkedin.com/in/lawrie-barkwell-6a838978/de
186,https://ca.linkedin.com/in/lawrie-barkwell-6a838978
187,https://ca.linkedin.com/in/theresa-majeran-a3776440
188,https://ca.linkedin.com/in/lissa-smith-2496b370/zh-cn
189,https://ca.linkedin.com/in/maryann-napope-530a6367
190,https://ca.linkedin.com/in/shelley-fayant-6473b52a
191,https://ca.linkedin.com/in/lizette-gaudry-919a5939
192,https://www.linkedin.com/in/whetfield
193,https://www.linkedin.com/in/joshshaman/de
194,https://www.linkedin.com/in/winnie-kuo
195,https://www.linkedin.com/in/davidbellenger
196,https://uk.linkedin.com/in/cameron-wood-baab2b16a
197,https://www.linkedin.com/in/michelle-ballen-8974b819
198,https://ca.linkedin.com/in/glenda-cooney-47905710
199,https://ca.linkedin.com/in/chris-mcleod-bb410052
200,https://ca.linkedin.com/in/jessica-mcvey
201,https://www.linkedin.com/in/chadscherrer/de
202,https://gr.linkedin.com/in/nikos-bitsis-92548457
203,https://www.linkedin.com/in/douglas-lee11
204,https://ca.linkedin.com/in/ron-richard-33a93431
205,https://www.linkedin.com/in/tonyamanteschepers/de
206,https://ca.linkedin.com/in/victoriapruden/de
207,https://uk.linkedin.com/in/rajat-sharma-68183016
208,https://ca.linkedin.com/in/bob-robert-thibeau-86b71864
209,https://www.linkedin.com/in/wenhui-scarlett-zhang
210,https://ca.linkedin.com/in/suzanne-keeptwo-42893245
211,https://www.linkedin.com/in/mauro-brunelli-91272613
212,https://www.linkedin.com/in/emmachuang
213,https://www.linkedin.com/in/metislicensing
214,https://ca.linkedin.com/in/simon-bain-603b8327
215,https://ca.linkedin.com/in/sherry-soll-b23183149
216,https://ca.linkedin.com/in/peter-hutchinson-26142178/zh-tw
217,https://ca.linkedin.com/in/sharon-pasula
218,https://www.linkedin.com/in/derick-liang
219,https://ca.linkedin.com/in/madison-rahal-2b5a02113
220,https://www.linkedin.com/in/swatisharma9
221,https://ca.linkedin.com/in/allery-carrier-2185658b
222,https://www.linkedin.com/in/julie-brandle-9b91224
223,https://www.linkedin.com/in/dlahtou
224,https://ca.linkedin.com/in/karole-dumont-42b20879
225,https://www.linkedin.com/in/karen-bolton-205b3a72
226,https://www.linkedin.com/in/chrisbui415
227,https://www.linkedin.com/in/emschuch
228,https://ca.linkedin.com/in/sam-cressman-8a45258b
229,https://ca.linkedin.com/in/loma-rowlinson-98363b12
230,https://pk.linkedin.com/in/aisha-waraich-7ab55a132
231,https://www.linkedin.com/in/stephanybittar
232,https://www.linkedin.com/in/julie-brandle-9b91224/de
233,https://ca.linkedin.com/in/lynne-picotte-82600690
234,https://www.linkedin.com/in/kiwidamien
235,https://www.linkedin.com/in/artis-bergman
236,https://ca.linkedin.com/in/linda-norheim-brookes-30a41b74
237,https://www.linkedin.com/in/ritterh
238,https://ca.linkedin.com/in/donna-simon-19063655
239,https://ca.linkedin.com/in/amanda-cox-2173008a
240,https://www.linkedin.com/in/nelsonspencer
241,https://www.linkedin.com/in/avi-kejriwal
242,https://ca.linkedin.com/in/ernie-gatien-b126366a
243,https://www.linkedin.com/in/peter-jenkins-941b174
244,https://www.linkedin.com/in/robinsones
245,https://ca.linkedin.com/in/melissa-spence-57b98863
246,https://www.linkedin.com/in/kevingrazel
247,https://ca.linkedin.com/in/sharlene-fiddler-26aa0b64
248,https://www.linkedin.com/in/gfsoileau
249,https://ie.linkedin.com/in/karl-daly-3892917
250,https://ca.linkedin.com/in/theresa-stenlund-597817b4
251,https://www.linkedin.com/in/petermin
252,https://www.linkedin.com/in/chintansumaria
253,https://ca.linkedin.com/in/monica-brunet-29371a34
254,https://mu.linkedin.com/in/gauravmetis
255,https://www.linkedin.com/in/molliempettit
256,https://ca.linkedin.com/in/mark-marsolaisnahwegahbow-ba20a4104
257,https://www.linkedin.com/in/sotremblay/
258,https://www.linkedin.com/in/tina-metis-6a01957
259,https://www.linkedin.com/in/janniechang
260,https://ca.linkedin.com/in/metis-nation-communications-b43998149
261,https://www.linkedin.com/in/kevinlin994
262,https://www.linkedin.com/in/allisonfields1
263,https://ca.linkedin.com/in/brad-kachuk-51496083
264,https://www.linkedin.com/in/trevor-teed-26ab8b74
265,https://www.linkedin.com/in/mikejgalvin
266,https://www.linkedin.com/in/quarky
267,https://www.linkedin.com/in/summerrankin
268,https://www.linkedin.com/in/devon-parikh-1ba489b6
269,https://ca.linkedin.com/in/brad-boudreau-a4b75578
270,https://www.linkedin.com/in/marcmetis
271,https://ca.linkedin.com/in/yvonne-poitras-pratt-phd-90090b12
272,https://ca.linkedin.com/in/priscilla-paul-30372539
273,https://ca.linkedin.com/in/emily-steele-a1305994
274,https://www.linkedin.com/in/stirling-ranville-a03a7751
